datesold,price,building_year,bedrooms,postcode,area
07-July-2015,334000,1904,3,2913,Ngunnawal
07-June-2010,466400,1990,3,2905,Chisholm
07-June-2010,653900,1990,3,2602,Dickson
07-June-2010,489100,1979,4,2611,Holder
07-June-2010,494900,1924,3,2904,Gowrie
07-June-2011,886100,1990,4,2913,Palmerston
07-June-2011,377700,1978,2,2615,Dunlop
07-June-2012,466500,1985,3,2902,Kambah
07-June-2012,707250,2014,5,2903,Erindale Centre
07-June-2012,492100,2014,5,2615,Flynn
07-June-2012,421300,1969,3,2615,Macgregor
07-June-2012,541400,1940,4,2904,Monash
07-June-2013,466900,1990,3,2905,Bonython
07-June-2013,450200,1994,4,2913,Franklin
07-June-2013,422300,1969,3,2906,Banks
07-June-2013,534100,1991,4,2906,Gordon
07-June-2013,551800,1924,4,2914,Harrison
07-June-2013,599100,1909,4,2913,Palmerston
07-June-2013,335300,2003,3,2913,Franklin
07-June-2014,621000,1976,3,2614,Cook
07-June-2014,540800,1991,4,2615,Macgregor
07-June-2014,534300,1958,4,2913,Franklin
07-June-2015,976900,1939,5,2902,Kambah
07-March-2009,457800,1957,3,2611,Waramanga
07-March-2011,682800,2004,4,2913,Franklin
07-March-2011,447000,1969,3,2615,Flynn
07-March-2011,575100,1992,3,2606,Lyons
07-March-2012,516600,1989,4,2905,Chisholm
07-March-2012,517800,1976,2,2602,O'connor
07-March-2012,464100,1994,3,2617,Lawson
07-March-2012,792500,1995,4,2602,Lyneham
07-March-2012,612900,1910,4,2914,Forde
07-March-2012,461300,1992,3,2617,Belconnen Dc
07-March-2012,862300,1909,5,2612,Braddon
07-March-2013,679100,2006,4,2904,Fadden
07-March-2013,503955,1996,4,2905,Calwell
07-March-2014,693300,1976,4,2611,Weston Creek
07-March-2014,1074900,1976,3,2603,Manuka
07-March-2014,431400,2000,3,2914,Harrison
07-March-2014,399200,1977,3,2906,Gordon
07-March-2014,87600,1915,1,2609,Fyshwick
07-March-2014,371600,1978,3,2905,Chisholm
07-March-2014,396100,1977,2,2614,Weetangera
07-March-2015,1175500,1996,5,2602,Downer
07-March-2015,900500,1984,3,2602,Dickson
07-March-2015,1230600,1964,5,2603,Griffith
07-March-2015,551100,1979,3,2615,Macgregor
07-March-2015,1446400,1976,4,2603,Griffith
07-March-2015,752000,1990,4,2914,Harrison
07-March-2015,599400,1966,5,2615,Charnwood
07-May-2009,499100,1926,4,2903,Erindale Centre
07-May-2009,377600,1919,3,2902,Kambah
07-May-2009,406827,2005,3,2617,Belconnen
07-May-2009,317600,1977,3,2905,Chisholm
07-May-2010,520600,1935,5,2615,Spence
07-May-2010,842900,1990,5,2607,Pearce
07-May-2010,625700,1947,4,2904,Fadden
07-May-2010,570200,1991,4,2615,Spence
07-May-2010,417500,2014,3,2617,Mckellar
07-May-2010,511400,1965,4,2903,Wanniassa
07-May-2010,340200,1968,3,2615,Melba
07-May-2011,732600,1990,3,2602,Watson
07-May-2011,739800,1992,3,2602,O'connor
07-May-2012,934500,2000,4,2612,Turner
07-May-2012,580200,1957,3,2611,Chapman
07-May-2012,399500,1924,3,2615,Kippax Centre
07-May-2012,607400,1922,4,2904,Fadden
07-May-2012,779900,1977,4,2614,Hawker
07-May-2012,557600,2014,3,2617,Lawson
07-May-2012,464600,1986,3,2900,Tuggeranong
07-May-2012,454500,1954,3,2903,Erindale Centre
07-May-2012,491700,1926,4,2914,Forde
07-May-2013,448400,1975,5,2615,Florey
07-May-2013,445400,1977,3,2615,Charnwood
07-May-2013,716500,1950,0,2600,Deakin
07-May-2013,278900,1947,2,2607,Mawson
07-May-2013,503900,1972,3,2611,Pierces Creek
07-May-2013,474700,1990,3,2905,Bonython
07-May-2014,665900,1968,3,2602,Dickson
07-May-2014,712100,1994,3,2602,Watson
07-May-2014,543600,1988,4,2913,Palmerston
07-May-2014,568500,1931,3,2617,Kaleen
07-May-2014,788000,1984,3,2602,Hackett
07-May-2014,634500,1968,4,2906,Conder
07-May-2014,1221000,1998,5,2913,Ngunnawal
07-May-2014,476500,1926,3,2617,Belconnen Dc
07-May-2014,491400,1924,3,2904,Macarthur
07-May-2015,837300,1997,4,2911,Crace
07-May-2015,463700,1967,4,2615,Spence
07-May-2015,573200,1978,4,2614,Aranda
07-May-2015,580500,1991,4,2615,Dunlop
07-May-2015,542200,1924,3,2617,Belconnen Dc
07-May-2015,490300,1988,3,2913,Nicholls
07-May-2015,2159000,2003,4,2603,Griffith
07-May-2015,463800,1961,3,2611,Uriarra
07-May-2015,534800,1956,4,2615,Melba
07-May-2015,556200,1940,4,2617,Kaleen
07-November-2008,416600,1974,4,2906,Conder
07-November-2008,755500,1984,3,2602,O'connor
07-November-2008,343100,1983,3,2906,Banks
07-November-2009,821300,1925,3,2605,Curtin
07-November-2009,444800,1977,3,2615,Dunlop
07-November-2011,510500,1988,4,2913,Nicholls
07-November-2011,534700,1969,4,2615,Holt
07-November-2011,655100,1912,4,2914,Bonner
07-November-2011,558100,1996,4,2905,Gilmore
07-November-2011,363400,1988,2,2905,Bonython
07-November-2011,365300,1949,2,2615,Holt
07-November-2011,555300,1966,3,2602,Lyneham
07-November-2011,513700,1977,4,2606,Lyons
07-November-2012,677900,2014,4,2617,Bruce
07-November-2012,515600,1988,4,2913,Ginninderra Village
07-November-2012,614700,1992,3,2602,Downer
07-November-2012,549200,1919,3,2617,Giralang
07-November-2012,1140000,2006,4,2913,Ginninderra Village
07-November-2012,492400,1967,4,2615,Latham
07-November-2013,419300,1992,3,2913,Ginninderra Village
07-November-2013,472600,1990,3,2905,Bonython
07-November-2013,492400,2004,4,2617,Belconnen
07-November-2013,705700,1999,4,2905,Calwell
07-November-2013,380100,1976,3,2615,Higgins
07-November-2013,623800,1952,3,2605,Hughes
07-November-2013,673500,1973,4,2602,Watson
07-November-2013,493700,2001,3,2904,Gowrie
07-November-2013,694400,1996,4,2904,Fadden
07-November-2013,905500,2000,5,2602,Watson
07-November-2013,788500,1986,4,2913,Ngunnawal
07-November-2014,647400,2014,4,2906,Gordon
07-November-2014,424900,2003,3,2904,Macarthur
07-November-2014,660600,2005,4,2913,Palmerston
07-November-2014,590000,1990,3,2913,Ginninderra Village
07-November-2014,416500,1967,3,2906,Conder
07-November-2014,391000,1977,3,2615,Higgins
07-November-2014,380000,1969,3,2615,Kippax
07-November-2014,510800,2005,4,2905,Gilmore
07-November-2014,795200,1972,5,2614,Macquarie
07-November-2015,645700,1990,4,2606,O'malley
07-November-2015,696400,1977,3,2604,Narrabundah
07-November-2015,778100,2014,5,2913,Ngunnawal
07-November-2015,821300,1998,5,2606,Phillip
07-November-2015,607900,1957,3,2611,Rivett
07-November-2015,682200,2014,4,2903,Oxley
07-November-2015,586600,1957,3,2614,Cook
07-November-2015,542300,1987,3,2913,Ngunnawal
07-November-2015,403600,1967,3,2905,Isabella Plains
07-November-2015,497900,1954,3,2902,Kambah
07-November-2015,666000,1990,4,2602,Hackett
07-November-2015,2095200,2006,4,2603,Griffith
07-November-2015,859500,1927,5,2605,Hughes
07-November-2015,672400,1977,4,2615,Melba
07-November-2015,766400,1977,4,2611,Mount Stromlo
07-November-2015,546800,1960,4,2614,Cook
07-November-2015,772500,1989,4,2602,Ainslie
07-November-2015,378100,1962,4,2903,Oxley
07-November-2015,700800,1990,3,2602,Watson
07-November-2015,577400,1976,4,2615,Fraser
07-November-2015,753000,1974,4,2611,Fisher
07-November-2015,2195500,1934,4,2600,Hmas Harman
07-November-2015,463300,1976,3,2615,Dunlop
07-November-2015,598900,1991,4,2615,Higgins
07-October-2008,346500,2014,3,2903,Wanniassa
07-October-2008,461600,2006,4,2905,Bonython
07-October-2009,510700,1975,4,2615,Latham
07-October-2009,494300,1982,3,2602,Ainslie
07-October-2009,460700,1968,3,2602,Dickson
07-October-2009,349800,2005,2,2913,Franklin
07-October-2009,332700,1967,3,2906,Gordon
07-October-2010,544400,1926,4,2914,Forde
07-October-2010,837900,2007,5,2617,Giralang
07-October-2010,436600,1925,4,2902,Kambah
07-October-2010,428000,2006,3,2905,Gilmore
07-October-2011,580000,1979,4,2615,Flynn
07-October-2011,695600,1948,4,2904,Monash
07-October-2011,529800,1926,5,2904,Monash
07-October-2011,434100,2003,3,2905,Richardson
07-October-2011,559400,1988,4,2913,Palmerston
07-October-2013,393900,1976,3,2615,Latham
07-October-2014,921900,1977,3,2600,Deakin
07-October-2014,594500,1916,4,2912,Administrative
07-October-2014,463925,1926,3,2902,Kambah
07-October-2015,665500,1992,3,2602,O'connor
07-October-2015,463800,1924,2,2612,Turner
07-October-2015,803500,1977,4,2611,Brindabella
07-October-2015,783600,1990,4,2602,Dickson
07-October-2015,724500,1980,5,2913,Ginninderra Village
07-October-2015,442600,1976,3,2906,Banks
07-September-2009,525900,1925,4,2912,Administrative
07-September-2010,767600,1918,4,2605,Curtin
07-September-2010,377800,1976,3,2615,Spence
07-September-2010,716700,1941,3,2605,Hughes
07-September-2010,500700,1968,3,2902,Kambah
07-September-2011,357600,2006,2,2614,Cook
07-September-2011,476700,1957,3,2614,Page
07-September-2011,422500,1957,3,2614,Cook
07-September-2011,407300,1967,3,2614,Jamison Centre
07-September-2011,5427600,2007,4,2912,Administrative
07-September-2012,520800,1991,4,2615,Kippax
07-September-2012,446700,1926,3,2902,Kambah
07-September-2012,512300,2014,3,2605,Hughes
07-September-2012,840500,1984,4,2602,Watson
07-September-2012,751700,1963,2,2602,Hackett
07-September-2012,524100,1968,4,2906,Gordon
07-September-2013,696800,2014,5,2906,Conder
07-September-2013,598600,1990,4,2611,Stirling
07-September-2013,568000,1947,2,2604,Kingston
07-September-2013,513300,1965,4,2903,Wanniassa
07-September-2015,631000,1922,4,2904,Gowrie
07-September-2015,384700,1985,3,2913,Palmerston
07-September-2015,630600,1990,5,2615,Macgregor
07-September-2015,732800,1998,4,2607,Torrens
07-September-2015,579500,1980,4,2912,Administrative
07-September-2015,362500,1987,3,2615,Spence
07-September-2015,408500,1957,3,2614,Cook
07-September-2015,447500,1969,3,2905,Isabella Plains
07-September-2015,413200,1976,4,2906,Gordon
08-April-2009,454400,1966,4,2611,Fisher
08-April-2009,489300,1979,4,2906,Gordon
08-April-2010,867400,1988,4,2603,Griffith
08-April-2010,527300,1997,4,2905,Richardson
08-April-2010,689400,1948,4,2914,Bonner
08-April-2010,561100,2014,5,2905,Theodore
08-April-2010,490100,1991,4,2615,Holt
08-April-2010,401100,2014,3,2902,Kambah
08-April-2010,809800,2004,5,2913,Franklin
08-April-2011,1464200,2001,3,2600,Russell
08-April-2011,622400,1988,4,2904,Monash
08-April-2011,580400,1954,4,2914,Harrison
08-April-2011,748900,1998,4,2602,Ainslie
08-April-2011,438100,1909,3,2617,Lawson
08-April-2013,786500,2014,5,2914,Amaroo
08-April-2013,576400,2001,4,2914,Forde
08-April-2013,941600,1905,3,2612,Braddon
08-April-2013,652350,1999,4,2903,Erindale Centre
08-April-2013,733900,1960,5,2906,Gordon
08-April-2014,726600,1988,4,2602,Ainslie
08-April-2014,440600,1977,4,2906,Conder
08-April-2014,575900,1954,4,2902,Kambah
08-April-2014,512700,1965,4,2903,Oxley
08-April-2014,620000,1992,3,2602,Ainslie
08-April-2014,323900,2005,3,2913,Franklin
08-April-2015,667100,1925,4,2914,Harrison
08-April-2015,447200,1980,3,2905,Bonython
08-August-2011,495800,1994,3,2913,Ngunnawal
08-August-2011,408700,1977,3,2906,Conder
08-August-2011,434300,2001,3,2615,Holt
08-August-2012,395100,1999,3,2906,Banks
08-August-2012,437800,2003,3,2902,Kambah
08-August-2012,372200,1981,3,2913,Ngunnawal
08-August-2012,362700,1930,3,2913,Ginninderra Village
08-August-2013,830200,1996,5,2913,Nicholls
08-August-2013,536700,1926,4,2914,Harrison
08-August-2013,457500,1968,3,2615,Macgregor
08-August-2013,394900,1973,3,2615,Spence
08-August-2013,392800,1973,3,2615,Macgregor
08-August-2013,618600,1980,4,2914,Bonner
08-August-2013,739000,1953,5,2914,Forde
08-August-2013,510200,1925,4,2914,Bonner
08-August-2013,366400,1949,2,2615,Fraser
08-August-2013,520100,1987,4,2913,Ngunnawal
08-August-2013,462560,1987,3,2611,Pierces Creek
08-August-2013,567500,2003,5,2615,Holt
08-August-2014,516900,1991,4,2906,Banks
08-August-2014,479950,1976,4,2903,Erindale Centre
08-August-2014,526800,1929,3,2914,Bonner
08-August-2014,985400,1972,4,2600,Fairbairn Raaf
08-August-2014,676200,1988,4,2602,Dickson
08-August-2014,612800,1979,3,2602,O'connor
08-August-2015,1891100,1940,4,2612,Campbell
08-August-2015,797100,1995,4,2607,Isaacs
08-August-2015,625700,1906,4,2914,Harrison
08-August-2015,652000,1992,3,2607,Isaacs
08-August-2015,486700,1923,4,2617,Kaleen
08-August-2015,496600,1988,3,2913,Ngunnawal
08-August-2015,907100,1996,3,2605,Garran
08-August-2015,724700,1977,4,2913,Ginninderra Village
08-August-2015,854700,1990,4,2607,Isaacs
08-August-2015,559300,1977,4,2615,Holt
08-December-2007,410200,1977,3,2602,O'connor
08-December-2007,548700,1991,4,2906,Conder
08-December-2008,321900,1967,3,2615,Spence
08-December-2008,367800,1978,3,2905,Theodore
08-December-2008,350800,2014,3,2902,Kambah
08-December-2008,345800,2005,3,2617,Giralang
08-December-2008,429700,1966,4,2611,Chapman
08-December-2008,596000,1994,4,2611,Chapman
08-December-2009,484500,1952,4,2900,Greenway
08-December-2009,364500,1976,3,2904,Macarthur
08-December-2010,543400,1926,4,2914,Forde
08-December-2010,522300,1988,4,2913,Nicholls
08-December-2010,899400,2003,3,2612,Campbell
08-December-2010,910200,2001,5,2905,Chisholm
08-December-2010,586700,1991,4,2615,Flynn
08-December-2010,426300,2005,3,2913,Nicholls
08-December-2010,942600,1994,3,2602,Lyneham
08-December-2010,413900,1958,3,2905,Calwell
08-December-2011,568000,1954,4,2903,Wanniassa
08-December-2011,403100,2003,3,2902,Kambah
08-December-2011,489400,1976,3,2606,Lyons
08-December-2011,402400,1977,3,2905,Isabella Plains
08-December-2011,581000,1992,3,2602,Ainslie
08-December-2012,525900,1966,4,2611,Brindabella
08-December-2012,735700,1961,3,2600,Yarralumla
08-December-2012,1022800,2000,5,2611,Fisher
08-December-2012,984600,1964,4,2603,Red Hill
08-December-2012,575500,2008,4,2905,Calwell
08-December-2013,448900,1994,3,2913,Nicholls
08-December-2014,451500,1992,3,2904,Fadden
08-December-2014,514400,1926,4,2914,Amaroo
08-December-2014,592200,1988,4,2913,Franklin
08-December-2014,684900,1994,4,2602,Ainslie
08-December-2014,558300,1987,4,2913,Ginninderra Village
08-December-2015,415100,1968,3,2905,Isabella Plains
08-December-2015,591300,1983,3,2607,Mawson
08-December-2015,503900,1977,3,2615,Dunlop
08-February-2008,389800,2003,3,2617,Evatt
08-February-2010,438800,1990,3,2905,Bonython
08-February-2010,400100,1987,3,2913,Ngunnawal
08-February-2011,619400,1952,4,2605,Curtin
08-February-2011,495200,1977,4,2615,Spence
08-February-2011,539700,1989,4,2913,Ngunnawal
08-February-2011,436000,1986,3,2913,Ngunnawal
08-February-2012,934900,1905,3,2612,Turner
08-February-2012,538900,1967,4,2903,Erindale Centre
08-February-2012,625000,1990,4,2606,Woden
08-February-2012,483800,1957,3,2614,Page
08-February-2012,474600,1977,4,2615,Kippax
08-February-2012,526100,1969,4,2906,Banks
08-February-2013,458400,1968,3,2905,Theodore
08-February-2013,858900,1915,4,2605,Curtin
08-February-2013,396000,1919,3,2617,Evatt
08-February-2013,669900,1924,3,2612,Campbell
08-February-2013,389300,1900,3,2914,Bonner
08-February-2014,497800,1990,3,2617,Lawson
08-February-2014,655200,1950,4,2617,Mckellar
08-February-2014,518700,1925,4,2903,Erindale Centre
08-February-2014,563700,1976,3,2607,Isaacs
08-February-2014,573500,1973,4,2615,Flynn
08-February-2015,598900,1954,4,2605,Hughes
08-January-2009,412100,1926,4,2914,Harrison
08-January-2009,378000,1976,3,2615,Holt
08-January-2009,554500,1980,4,2914,Amaroo
08-January-2010,427200,1967,3,2614,Scullin
08-January-2013,416500,1957,3,2614,Jamison Centre
08-January-2013,498400,1997,4,2905,Theodore
08-January-2013,450300,1927,3,2902,Kambah
08-January-2013,722000,1926,3,2605,Garran
08-January-2013,408200,1996,3,2913,Franklin
08-January-2014,515800,1922,4,2904,Gowrie
08-January-2014,505600,1969,4,2611,Brindabella
08-January-2015,356400,1967,3,2615,Flynn
08-January-2015,440700,1957,3,2611,Fisher
08-July-2007,331500,1946,1,2600,Fairbairn Raaf
08-July-2008,401600,1976,3,2611,Chapman
08-July-2009,447200,1926,4,2904,Gowrie
08-July-2010,553200,1980,4,2914,Harrison
08-July-2010,512000,1979,3,2602,Lyneham
08-July-2010,491400,1968,3,2903,Oxley
08-July-2010,485600,1977,4,2906,Banks
08-July-2011,534300,1924,4,2904,Fadden
08-July-2011,403800,1976,3,2905,Richardson
08-July-2013,366400,1977,3,2615,Flynn
08-July-2013,502400,1996,4,2905,Theodore
08-July-2013,383550,1972,3,2615,Dunlop
08-July-2013,534300,1991,4,2903,Oxley
08-July-2013,412400,1978,3,2906,Gordon
08-July-2013,462000,1968,3,2906,Conder
08-July-2013,539000,1919,3,2904,Macarthur
08-July-2014,490500,1988,3,2913,Franklin
08-July-2014,410100,2006,2,2612,Campbell
08-July-2014,741200,2007,5,2913,Nicholls
08-July-2014,499200,1966,4,2903,Wanniassa
08-July-2014,449950,1961,4,2614,Page
08-July-2014,661800,1927,4,2912,Administrative
08-July-2015,480000,1916,3,2903,Erindale Centre
08-July-2015,432900,1977,3,2905,Chisholm
08-July-2015,594100,1977,3,2611,Weston
08-July-2015,443300,1977,3,2911,Crace
08-July-2015,526000,1988,3,2913,Ngunnawal
08-June-2010,414900,1976,3,2905,Richardson
08-June-2010,598100,1975,5,2902,Kambah
08-June-2010,599300,1961,4,2611,Uriarra
08-June-2010,603000,2004,4,2602,O'connor
08-June-2011,635500,2007,4,2914,Bonner
08-June-2011,271700,1968,3,2611,Duffy
08-June-2011,247600,1981,3,2611,Pierces Creek
08-June-2011,789100,1978,4,2614,Jamison Centre
08-June-2011,241100,1966,4,2611,Uriarra
08-June-2011,616500,2014,4,2615,Florey
08-June-2012,755000,1994,4,2911,Mitchell
08-June-2012,467100,1994,4,2617,Belconnen
08-June-2012,428200,1969,3,2615,Spence
08-June-2012,457800,1926,3,2617,Mckellar
08-June-2012,507000,1979,3,2611,Weston Creek
08-June-2013,773800,1996,4,2602,Hackett
08-June-2015,488300,1995,4,2905,Isabella Plains
08-March-2011,406300,1976,3,2615,Charnwood
08-March-2011,1092500,1990,4,2913,Ngunnawal
08-March-2011,556800,1977,3,2606,Woden
08-March-2012,502300,1977,4,2615,Latham
08-March-2012,383600,1976,3,2906,Banks
08-March-2012,563600,1966,4,2615,Latham
08-March-2012,503500,1926,4,2617,Belconnen Dc
08-March-2012,436800,1954,3,2902,Kambah
08-March-2012,509300,1975,4,2615,Charnwood
08-March-2013,571300,1991,4,2615,Spence
08-March-2013,621400,1907,4,2914,Forde
08-March-2013,642800,1941,3,2904,Monash
08-March-2014,521200,1966,3,2611,Uriarra
08-March-2014,518200,1925,4,2912,Administrative
08-March-2014,842700,1959,5,2611,Rivett
08-May-2009,625800,1973,3,2604,Causeway
08-May-2009,714500,2001,5,2905,Calwell
08-May-2009,398300,1977,3,2615,Latham
08-May-2009,1051800,1905,4,2612,Campbell
08-May-2010,1673000,2004,4,2603,Red Hill
08-May-2011,607300,1974,3,2604,Causeway
08-May-2012,698900,1910,4,2914,Bonner
08-May-2012,1146900,1964,4,2600,Canberra
08-May-2012,417900,1969,4,2906,Gordon
08-May-2012,392300,1950,2,2620,Yarrow
08-May-2012,579700,1988,4,2913,Nicholls
08-May-2012,415500,1977,3,2905,Gilmore
08-May-2013,572200,1996,4,2913,Nicholls
08-May-2013,641800,1980,4,2914,Forde
08-May-2013,592100,1989,4,2913,Ginninderra Village
08-May-2013,446500,1969,4,2615,Fraser
