datesold,price,building_year,bedrooms,postcode,area
29-March-2010,511800,1977,4,2906,Banks
29-March-2010,455400,1994,4,2913,Ngunnawal
29-March-2010,385850,1976,3,2906,Gordon
29-March-2010,384100,1976,3,2615,Spence
29-March-2011,930900,2003,4,2605,Hughes
29-March-2011,428300,1987,3,2913,Franklin
29-March-2011,669600,1922,4,2617,Kaleen
29-March-2011,411050,2005,3,2913,Ngunnawal
29-March-2012,353200,2005,2,2913,Ginninderra Village
29-March-2012,468300,1988,3,2914,Harrison
29-March-2012,571000,1927,4,2914,Harrison
29-March-2012,604100,1978,3,2905,Calwell
29-March-2012,819400,1988,4,2604,Narrabundah
29-March-2012,638200,1992,3,2607,Farrer
29-March-2012,653500,1910,4,2914,Bonner
29-March-2013,443100,1961,3,2906,Conder
29-March-2014,1004900,2014,5,2605,Curtin
29-March-2014,664900,2005,4,2913,Ngunnawal
29-March-2014,998600,1977,4,2600,Deakin
29-March-2014,652500,2014,5,2905,Gilmore
29-March-2014,902000,1988,4,2913,Ngunnawal
29-May-2009,495000,1968,4,2615,Holt
29-May-2009,429150,1973,3,2615,Latham
29-May-2009,435200,1985,4,2615,Kippax Centre
29-May-2009,456600,1957,3,2611,Mount Stromlo
29-May-2010,577300,2004,3,2615,Macgregor
29-May-2010,592500,2006,4,2905,Isabella Plains
29-May-2010,617100,1994,3,2905,Calwell
29-May-2012,424500,1957,3,2611,Weston Creek
29-May-2012,525200,1973,4,2906,Conder
29-May-2012,672120,1925,4,2617,Lawson
29-May-2012,621600,1977,4,2902,Kambah
29-May-2012,1450700,1966,3,2603,Manuka
29-May-2013,569300,1977,4,2906,Conder
29-May-2013,525900,1916,5,2617,Belconnen Dc
29-May-2013,444100,1976,3,2905,Bonython
29-May-2013,387300,1977,3,2615,Dunlop
29-May-2013,482200,1990,3,2615,Florey
29-May-2013,678000,1979,3,2904,Fadden
29-May-2013,551400,1988,3,2904,Monash
29-May-2014,549200,1990,4,2906,Conder
29-May-2014,413500,1992,3,2913,Ngunnawal
29-May-2014,454500,1955,3,2905,Gilmore
29-May-2014,490650,1979,4,2615,Florey
29-May-2014,318000,1967,3,2615,Higgins
29-May-2015,530300,1967,3,2911,Mitchell
29-May-2015,341100,1969,3,2906,Banks
29-May-2015,498600,1954,3,2902,Kambah
29-May-2015,602300,1906,4,2617,Belconnen
29-May-2015,476700,1994,3,2617,Belconnen Dc
29-November-2007,340800,1987,3,2906,Gordon
29-November-2008,403700,2000,3,2904,Gowrie
29-November-2010,393300,1973,3,2906,Banks
29-November-2010,1237900,1998,4,2604,Kingston
29-November-2010,915100,1963,3,2603,Red Hill
29-November-2010,477100,1990,3,2905,Gilmore
29-November-2010,873200,2004,4,2602,Hackett
29-November-2010,418500,1969,3,2906,Conder
29-November-2010,507800,1968,5,2614,Macquarie
29-November-2010,550600,1977,4,2903,Erindale Centre
29-November-2010,534200,1996,4,2905,Gilmore
29-November-2011,935700,1990,4,2602,Dickson
29-November-2011,605800,2003,4,2913,Ginninderra Village
29-November-2011,652900,1992,3,2607,Isaacs
29-November-2011,452800,2007,3,2914,Amaroo
29-November-2011,374300,1988,3,2906,Conder
29-November-2011,487000,1924,3,2904,Gowrie
29-November-2011,725700,1985,3,2614,Macquarie
29-November-2011,789300,1984,3,2602,Ainslie
29-November-2012,530100,1987,4,2913,Ginninderra Village
29-November-2012,469900,1900,3,2914,Bonner
29-November-2012,905400,2006,4,2602,Dickson
29-November-2013,519900,1922,3,2617,Belconnen
29-November-2013,426700,2001,3,2905,Isabella Plains
29-November-2013,386900,1903,3,2614,Jamison Centre
29-November-2013,457000,1947,3,2902,Kambah
29-November-2013,457800,1991,4,2615,Kippax Centre
29-November-2013,403400,1976,3,2615,Holt
29-November-2013,338600,1923,2,2617,Bruce
29-November-2014,959600,1984,3,2602,O'connor
29-November-2014,856900,2003,4,2607,Farrer
29-November-2014,616800,1954,4,2903,Oxley
29-November-2014,1213100,1985,4,2600,Parkes
29-November-2014,573200,1977,3,2602,Downer
29-November-2014,880600,2006,4,2913,Ginninderra Village
29-November-2014,522000,1978,4,2615,Dunlop
29-November-2014,395500,1977,3,2905,Isabella Plains
29-November-2014,579400,1977,4,2905,Theodore
29-November-2014,620700,1947,3,2602,Dickson
29-November-2014,673800,1974,3,2604,Kingston
29-November-2014,602400,1976,3,2602,Downer
29-October-2008,415000,1967,4,2906,Banks
29-October-2009,404600,1994,3,2904,Fadden
29-October-2010,422100,1990,3,2905,Theodore
29-October-2010,446900,1926,2,2617,Belconnen
29-October-2010,621500,1992,3,2607,Mawson
29-October-2010,419600,2014,3,2617,Giralang
29-October-2011,722700,1994,3,2602,Ainslie
29-October-2011,1004100,1996,4,2602,Hackett
29-October-2011,481000,1988,3,2914,Forde
29-October-2012,876000,1996,4,2602,Hackett
29-October-2012,410100,1972,3,2906,Gordon
29-October-2012,545100,1985,3,2611,Uriarra Forest
29-October-2012,426350,1926,3,2902,Kambah
29-October-2013,502400,1991,3,2905,Theodore
29-October-2013,643400,1981,4,2906,Gordon
29-October-2013,522700,1991,4,2615,Fraser
29-October-2013,1040400,1968,3,2603,Manuka
29-October-2014,493500,1998,3,2615,Charnwood
29-October-2014,451600,1975,3,2615,Kippax
29-October-2014,504100,1991,4,2906,Banks
29-October-2014,618918,1925,4,2904,Macarthur
29-October-2014,431700,1976,3,2906,Banks
29-October-2014,455200,1978,3,2615,Latham
29-October-2015,509400,1972,3,2611,Mount Stromlo
29-October-2015,850000,1988,3,2600,Hmas Harman
29-October-2015,717300,1922,4,2904,Gowrie
29-October-2015,428900,1926,3,2902,Kambah
29-October-2015,862000,1997,2,2600,Parliament House
29-October-2015,320700,2002,2,2913,Ginninderra Village
29-October-2015,520100,1958,4,2904,Macarthur
29-October-2015,647600,1994,3,2913,Nicholls
29-October-2015,366850,2003,3,2913,Franklin
29-October-2015,790700,2001,3,2602,Watson
29-October-2015,851200,1997,2,2600,Harman
29-October-2015,458600,1977,3,2615,Spence
29-October-2015,375900,1996,3,2913,Nicholls
29-October-2015,772900,1922,4,2617,Belconnen Dc
29-September-2008,583900,1959,2,2604,Narrabundah
29-September-2008,361800,1926,4,2617,Mckellar
29-September-2008,399600,1977,3,2906,Gordon
29-September-2008,540700,1961,4,2611,Chapman
29-September-2008,391900,1956,3,2611,Duffy
29-September-2009,331800,1969,3,2615,Flynn
29-September-2009,337600,2003,3,2904,Macarthur
29-September-2009,364600,1991,3,2905,Calwell
29-September-2009,526500,1931,4,2914,Amaroo
29-September-2009,525900,1960,4,2611,Weston
29-September-2009,421200,1961,3,2615,Kippax
29-September-2010,659300,1977,4,2607,Pearce
29-September-2010,547700,2000,4,2905,Theodore
29-September-2010,483900,1967,3,2604,Kingston
29-September-2010,396800,1980,3,2905,Gilmore
29-September-2011,674000,1973,4,2602,O'connor
29-September-2012,616000,1922,4,2904,Macarthur
29-September-2012,660000,2004,4,2615,Latham
29-September-2015,475300,2003,4,2615,Fraser
29-September-2015,553800,1973,3,2614,Cook
29-September-2015,547500,1966,4,2903,Wanniassa
29-September-2015,787500,1988,4,2913,Nicholls
29-September-2015,666000,1906,4,2914,Bonner
29-September-2015,534600,1922,3,2617,Evatt
29-September-2015,362600,1967,3,2906,Gordon
30-April-2010,467400,1957,3,2615,Kippax Centre
30-April-2010,600200,1928,4,2914,Forde
30-April-2010,480000,1994,3,2903,Oxley
30-April-2011,845200,2014,5,2904,Monash
30-April-2011,763200,2014,4,2605,Garran
30-April-2011,538300,1966,3,2906,Banks
30-April-2011,690500,1926,3,2612,Braddon
30-April-2012,546500,1995,5,2905,Bonython
30-April-2012,494500,1954,3,2617,Belconnen Dc
30-April-2013,521800,1979,4,2615,Kippax
30-April-2013,410300,1977,3,2615,Fraser
30-April-2014,751500,1968,5,2615,Melba
30-April-2014,710000,1994,4,2602,O'connor
30-April-2014,843000,1984,3,2602,Ainslie
30-April-2014,516500,1973,3,2611,Weston
30-April-2014,748900,1959,5,2912,Administrative
30-April-2014,474500,1972,3,2611,Duffy
30-April-2014,550200,1974,3,2611,Uriarra
30-April-2014,562400,2006,4,2905,Bonython
30-April-2014,643700,2014,4,2906,Banks
30-April-2015,390300,2003,3,2913,Franklin
30-April-2015,548499,1990,4,2913,Ginninderra Village
30-April-2015,712200,1929,4,2904,Monash
30-April-2015,404100,1903,3,2914,Harrison
30-April-2015,496800,1974,3,2905,Bonython
30-August-2007,325800,1995,2,2905,Calwell
30-August-2008,356100,1969,3,2905,Theodore
30-August-2010,446300,1978,3,2905,Chisholm
30-August-2010,357700,2007,2,2913,Ginninderra Village
30-August-2010,383900,1978,3,2905,Gilmore
30-August-2010,402000,1976,3,2615,Spence
30-August-2010,684900,1996,4,2913,Nicholls
30-August-2010,453600,1990,3,2905,Gilmore
30-August-2010,546600,1977,4,2905,Chisholm
30-August-2011,829100,1980,3,2604,Kingston
30-August-2011,541300,2013,4,2615,Macgregor
30-August-2011,586300,1929,3,2605,Curtin
30-August-2011,378300,1962,3,2906,Gordon
30-August-2011,379100,2008,2,2913,Ginninderra Village
30-August-2011,377600,1976,3,2615,Holt
30-August-2012,714900,1962,4,2600,Deakin
30-August-2012,538700,1945,4,2913,Nicholls
30-August-2012,368400,1987,3,2906,Gordon
30-August-2012,634500,1987,4,2905,Calwell
30-August-2012,380400,1976,3,2906,Banks
30-August-2013,430700,1976,4,2615,Florey
30-August-2013,477800,1968,3,2615,Fraser
30-August-2013,619436,1927,4,2914,Bonner
30-August-2013,597400,1990,4,2614,Weetangera
30-August-2013,491100,1968,3,2611,Weston
30-August-2013,358000,1986,3,2905,Isabella Plains
30-August-2013,414700,2014,3,2902,Kambah
30-August-2013,570300,1976,2,2602,Hackett
30-August-2013,545600,1926,4,2914,Forde
30-August-2013,613900,1953,4,2912,Administrative
30-August-2013,382100,1919,2,2617,Kaleen
30-August-2013,473900,1990,3,2905,Chisholm
30-August-2013,399300,1902,3,2913,Ginninderra Village
30-August-2013,447400,2014,4,2905,Richardson
30-August-2013,323200,1977,3,2905,Richardson
30-August-2014,607200,1992,3,2607,Mawson
30-August-2014,1398200,1976,3,2603,Forrest
30-August-2014,905800,2014,4,2605,Curtin
30-August-2014,612900,1922,3,2605,Garran
30-August-2014,1206600,1976,3,2603,Red Hill
30-August-2014,366400,1983,3,2615,Charnwood
30-August-2014,516400,1978,3,2606,Phillip
30-August-2014,489100,1991,4,2615,Kippax Centre
30-August-2014,907600,2006,4,2602,Ainslie
30-December-2014,604200,2007,4,2905,Chisholm
30-December-2014,510200,1976,4,2611,Duffy
30-January-2008,495200,1976,3,2602,Hackett
30-January-2009,475400,2000,3,2602,Downer
30-January-2009,602800,1977,4,2617,Lawson
30-January-2009,478000,1984,3,2611,Uriarra
30-January-2009,502300,1926,4,2914,Harrison
30-January-2010,348500,1976,3,2615,Kippax
30-January-2012,558300,1915,4,2605,Hughes
30-January-2012,542300,2012,4,2905,Theodore
30-January-2012,779100,1953,3,2603,Forrest
30-January-2012,471500,1969,3,2615,Dunlop
30-January-2012,446500,1969,4,2615,Holt
30-January-2012,436100,1991,3,2615,Spence
30-January-2012,661300,1976,4,2903,Oxley
30-January-2012,414400,1988,3,2913,Ginninderra Village
30-January-2013,440600,1977,3,2906,Conder
30-January-2013,742100,1986,4,2904,Fadden
30-January-2013,490600,1945,4,2914,Amaroo
30-January-2013,415500,1975,3,2615,Dunlop
30-January-2013,720200,1976,4,2611,Pierces Creek
30-January-2013,586300,2006,4,2905,Chisholm
30-January-2014,389000,1982,3,2602,Ainslie
30-January-2014,913100,2003,5,2911,Crace
30-January-2014,333000,2005,3,2913,Ginninderra Village
30-January-2014,504400,1987,3,2913,Ngunnawal
30-January-2014,498900,1977,3,2903,Wanniassa
30-January-2015,692200,2003,4,2913,Ngunnawal
30-January-2015,439000,1967,3,2615,Kippax
30-January-2015,597000,1928,4,2914,Bonner
30-January-2015,355600,2003,3,2902,Kambah
30-January-2015,466600,1940,2,2602,Dickson
30-January-2015,355200,2003,3,2913,Ngunnawal
30-January-2015,814500,1976,4,2614,Cook
30-July-2007,563000,1989,4,2607,Pearce
30-July-2007,437400,1972,3,2611,Uriarra Forest
30-July-2008,372400,2005,3,2617,Bruce
30-July-2009,501800,1991,4,2615,Flynn
30-July-2010,420000,1978,3,2615,Kippax Centre
30-July-2010,564800,1977,4,2906,Banks
30-July-2010,413300,1977,3,2615,Charnwood
30-July-2010,394100,2014,3,2902,Kambah
30-July-2011,831100,1963,3,2603,Forrest
30-July-2011,437900,1983,3,2905,Chisholm
30-July-2011,774300,1994,3,2602,Ainslie
30-July-2012,652500,1992,4,2607,Isaacs
30-July-2012,615600,1947,5,2914,Amaroo
30-July-2012,373200,1987,3,2906,Banks
30-July-2012,428500,1976,3,2615,Holt
30-July-2012,498211,2007,3,2912,Administrative
30-July-2012,537600,1991,4,2906,Banks
30-July-2012,765100,2004,4,2913,Palmerston
30-July-2012,406700,1926,3,2902,Kambah
30-July-2013,459200,1977,4,2615,Dunlop
30-July-2013,441700,2014,3,2914,Harrison
30-July-2013,623900,1977,4,2906,Gordon
30-July-2013,342200,1977,3,2906,Conder
30-July-2013,654042,1994,3,2602,Lyneham
30-July-2013,721100,1994,3,2602,O'connor
30-July-2013,537700,1976,3,2602,Downer
30-July-2014,407800,1972,3,2615,Holt
30-July-2014,352400,1998,3,2617,Kaleen
30-July-2014,443200,1954,3,2902,Kambah
30-July-2014,401300,1983,3,2615,Fraser
30-July-2014,608200,1928,4,2904,Fadden
30-July-2014,507300,1984,3,2607,Torrens
30-July-2014,697600,1957,5,2614,Page
30-July-2014,773000,2005,4,2911,Mitchell
30-July-2015,437400,1977,3,2615,Fraser
30-July-2015,565400,2004,4,2904,Macarthur
30-July-2015,398400,1976,3,2615,Florey
30-July-2015,462200,2006,4,2905,Bonython
30-June-2008,1152900,2002,5,2607,Pearce
30-June-2008,469000,1978,2,2604,Causeway
30-June-2010,719000,1994,3,2602,Ainslie
30-June-2010,645600,2000,4,2615,Florey
30-June-2010,548900,1976,3,2607,Farrer
30-June-2010,440600,2005,4,2905,Chisholm
30-June-2010,834600,1919,3,2612,Turner
30-June-2011,418000,1996,3,2913,Ngunnawal
30-June-2012,483400,1978,3,2607,Pearce
30-June-2012,595000,1999,3,2605,Garran
30-June-2012,635000,1996,5,2614,Hawker
30-June-2014,915200,2001,4,2906,Conder
30-June-2014,724551,1918,5,2914,Amaroo
30-June-2014,573700,2001,4,2602,Dickson
30-June-2014,369300,1976,3,2615,Melba
30-June-2014,469400,1925,3,2903,Erindale Centre
30-June-2014,580000,2006,4,2905,Richardson
30-June-2014,406900,1983,3,2615,Holt
30-June-2014,716800,2014,5,2615,Latham
30-June-2015,308900,1972,3,2615,Florey
30-June-2015,505900,1977,4,2615,Kippax Centre
30-June-2015,1152000,1998,4,2607,Mawson
30-June-2015,528000,2001,3,2914,Harrison
30-June-2015,396550,1976,3,2906,Conder
30-March-2009,458500,2003,4,2905,Theodore
30-March-2009,566700,1992,3,2602,Watson
30-March-2009,366000,1996,3,2904,Macarthur
30-March-2009,478000,1956,5,2903,Erindale Centre
30-March-2009,380700,1903,3,2914,Bonner
30-March-2009,467700,1957,3,2611,Rivett
30-March-2010,659000,1996,5,2913,Nicholls
30-March-2010,376100,1939,2,2602,Watson
30-March-2010,665550,1997,3,2602,Dickson
30-March-2010,412800,1977,3,2615,Higgins
30-March-2010,542200,1966,4,2615,Melba
30-March-2010,767600,1986,4,2617,Mckellar
30-March-2010,560400,2012,4,2905,Chisholm
30-March-2011,557600,1979,4,2615,Florey
30-March-2011,1186400,1990,4,2600,Duntroon
30-March-2011,732100,1991,3,2602,Downer
30-March-2011,457600,1969,3,2615,Melba
30-March-2012,543700,2004,4,2913,Ngunnawal
30-March-2012,487600,1999,3,2914,Amaroo
30-March-2012,503700,2005,4,2905,Richardson
30-March-2012,649000,1998,4,2905,Richardson
30-March-2012,386200,1976,3,2615,Dunlop
30-March-2012,1551300,1964,4,2603,Griffith
30-March-2012,595700,2014,5,2905,Richardson
30-March-2015,556900,1973,3,2611,Duffy
30-March-2015,492000,2005,4,2905,Calwell
30-March-2015,575600,1966,4,2615,Higgins
30-March-2015,503000,1925,4,2904,Macarthur
30-March-2015,423200,1992,3,2914,Harrison
30-March-2015,547200,1977,3,2606,Lyons
30-May-2008,353500,1978,3,2906,Gordon
30-May-2011,467100,1961,3,2615,Kippax
30-May-2011,811800,1998,4,2607,Mawson
30-May-2011,465100,2003,4,2905,Gilmore
30-May-2011,552100,1977,4,2902,Kambah
30-May-2011,518900,1924,3,2617,Mckellar
30-May-2012,429000,1990,3,2905,Gilmore
30-May-2012,343700,1985,2,2615,Melba
30-May-2012,440100,1978,3,2905,Isabella Plains
30-May-2013,425200,1988,3,2913,Franklin
30-May-2013,408400,1977,3,2905,Isabella Plains
30-May-2013,490000,1978,3,2615,Higgins
30-May-2014,522700,1926,4,2914,Bonner
30-May-2014,544500,1962,4,2611,Uriarra
30-May-2015,1426600,1962,4,2605,Garran
30-May-2015,436000,1977,4,2615,Kippax Centre
30-May-2015,679000,2014,5,2615,Melba
30-May-2015,1118100,2003,4,2602,Ainslie
30-May-2015,1711600,1927,3,2612,Braddon
30-May-2015,1452900,1998,4,2604,Narrabundah
30-May-2015,1282600,1905,4,2605,Hughes
30-May-2015,715000,1997,4,2902,Kambah
30-May-2015,1192800,1990,4,2602,Ainslie
30-May-2015,794900,1918,3,2605,Curtin
30-May-2015,747300,1984,4,2607,Isaacs
30-May-2015,540600,1978,3,2614,Macquarie
30-May-2015,707800,1948,4,2617,Lawson
30-November-2007,436600,1978,3,2602,Lyneham
30-November-2009,382500,1955,3,2906,Gordon
30-November-2009,607100,1928,4,2912,Administrative
30-November-2009,553600,1966,4,2611,Uriarra
30-November-2010,1676500,2007,5,2612,Campbell
30-November-2010,536400,2014,4,2904,Monash
30-November-2010,417300,2003,3,2905,Calwell
30-November-2011,411900,1977,3,2615,Fraser
30-November-2011,466000,1976,4,2615,Kippax
30-November-2011,469000,1977,4,2615,Kippax
30-November-2011,410300,1977,3,2906,Conder
30-November-2012,637300,1998,4,2606,Woden
30-November-2012,550000,1985,4,2611,Fisher
30-November-2012,726800,2001,5,2905,Bonython
30-November-2012,699200,1959,3,2604,Narrabundah
30-November-2012,461900,1978,3,2615,Macgregor
30-November-2013,625500,1997,3,2602,Lyneham
30-November-2013,812400,1978,4,2604,Kingston
30-November-2013,724800,1994,3,2602,Ainslie
30-November-2013,925700,2003,4,2602,Dickson
30-November-2013,1500800,2003,4,2603,Red Hill
30-November-2014,799100,1976,4,2607,Mawson
30-November-2015,649200,2014,4,2615,Kippax Centre
30-November-2015,600000,1931,3,2617,Bruce
30-November-2015,362600,1976,3,2905,Theodore
30-November-2015,863100,1909,5,2912,Administrative
30-November-2015,1487100,1996,4,2602,Hackett
30-October-2008,588300,1996,4,2906,Conder
30-October-2008,728400,1927,5,2605,Curtin
30-October-2009,420100,1983,3,2905,Calwell
30-October-2009,332000,1967,3,2906,Conder
30-October-2010,989300,1928,4,2605,Hughes
30-October-2010,780600,1999,4,2602,O'connor
30-October-2010,1529100,1927,5,2612,Braddon
30-October-2010,519200,1927,3,2605,Garran
30-October-2010,509900,1973,3,2611,Uriarra
30-October-2012,454400,1976,3,2906,Gordon
30-October-2012,810000,1905,3,2605,Curtin
30-October-2012,760800,1998,4,2911,Mitchell
30-October-2012,598200,1961,4,2611,Waramanga
30-October-2012,386600,1976,3,2905,Calwell
30-October-2012,679500,2006,4,2913,Ngunnawal
30-October-2013,442600,1985,3,2615,Flynn
30-October-2013,589800,1985,3,2602,Dickson
30-October-2014,399400,1926,4,2617,Evatt
30-October-2014,602500,1928,4,2914,Bonner
30-October-2014,515200,2006,4,2905,Bonython
30-October-2014,368000,1983,3,2906,Banks
30-October-2014,424300,1968,3,2906,Gordon
30-October-2014,573000,1992,3,2602,Ainslie
30-October-2015,349000,1985,2,2905,Theodore
30-October-2015,443900,1991,4,2615,Spence
30-October-2015,713800,1990,3,2602,Downer
30-October-2015,642600,1950,4,2903,Erindale Centre
30-October-2015,485200,1925,3,2902,Kambah
30-October-2015,744300,1909,4,2914,Forde
30-October-2015,882000,1976,5,2606,Phillip
30-October-2015,404700,1969,3,2906,Conder
30-October-2015,678400,1992,3,2602,Watson
30-October-2015,741300,1994,4,2602,O'connor
30-September-2008,540000,1906,3,2605,Curtin
